transaction_id,sender,receiver,amount,timestamp,account_age_days,transaction_type,fraud_flag,high_amount_flag,new_account_flag,amount_account_age_ratio,transaction_type_encoded
1516,10057,20016,4787.82,2025-12-26 06:02:23.295295,517,NEFT,0,0,0,9.242895752895752,1
1517,10082,20046,1961.81,2025-12-26 11:28:23.295295,436,IMPS,0,0,0,4.489267734553776,0
1518,10090,20062,47396.31,2026-01-31 16:47:23.295295,785,UPI,0,1,0,60.30064885496183,3
1519,10008,20024,28742.39,2026-02-11 07:32:23.295295,991,UPI,0,0,0,28.974183467741934,3
1520,10060,20082,3830.93,2026-02-26 15:40:23.295295,208,IMPS,0,0,0,18.32980861244019,0
1521,10100,20014,28438.07,2026-01-12 22:16:23.295295,876,UPI,0,0,0,32.426533637400226,3
1522,10087,20073,4402.64,2025-12-27 19:25:23.295295,510,UPI,0,0,0,8.61573385518591,3
1523,10033,20018,49316.36,2026-02-02 02:28:23.295295,709,NEFT,0,1,0,69.45966197183098,1
1524,10077,20019,12853.13,2026-02-17 16:45:23.295295,465,IMPS,0,0,0,27.581824034334762,0
1525,10100,20013,38718.58,2025-12-27 12:41:23.295295,238,UPI,0,1,0,162.0024267782427,3
1526,10056,20045,26015.7,2026-01-07 22:13:23.295295,928,RTGS,0,0,0,28.003982777179765,2
1527,10080,20074,13272.41,2026-02-05 10:10:23.295295,179,RTGS,0,0,0,73.73561111111111,2
1528,10045,20079,13992.44,2026-02-09 08:15:23.295295,207,IMPS,0,0,0,67.27134615384615,0
1529,10034,20069,4118.76,2026-02-06 09:51:23.295295,334,IMPS,0,0,0,12.294805970149254,0
1530,10066,20037,21921.06,2026-01-23 21:00:23.295295,85,RTGS,0,0,0,254.89604651162793,2
1531,10090,20045,34440.37,2026-02-06 07:17:23.295295,836,RTGS,0,1,0,41.14739545997611,2
1532,10047,20016,45159.32,2025-12-29 09:28:23.295295,796,IMPS,0,1,0,56.66163111668758,0
1533,10084,20073,13135.53,2026-01-26 16:33:23.295295,42,RTGS,0,0,0,305.47744186046515,2
1534,10088,20048,40805.62,2026-02-12 04:44:23.295295,390,NEFT,1,1,0,104.36219948849106,1
1535,10058,20019,31955.63,2026-01-30 06:29:23.295295,593,NEFT,0,1,0,53.7973569023569,1
1536,10057,20094,3110.9,2026-01-25 22:13:23.295295,329,UPI,0,0,0,9.426969696969698,3
1537,10098,20058,39298.59,2026-02-19 15:51:23.295295,311,IMPS,0,1,0,125.95701923076922,0
1538,10035,20064,38685.76,2026-02-05 18:39:23.295295,718,NEFT,0,1,0,53.80495132127956,1
1539,10019,20021,8708.51,2026-02-01 16:18:23.295295,804,NEFT,0,0,0,10.818024844720497,1
1540,10085,20048,13508.59,2026-01-19 12:06:23.295295,18,UPI,0,0,1,710.9784210526316,3
1541,10062,20057,33368.53,2026-01-21 03:17:23.295295,92,RTGS,0,1,0,358.8013978494624,2
1542,10059,20028,13710.16,2026-01-10 02:46:23.295295,971,IMPS,0,0,0,14.105102880658436,0
1543,10051,20083,20058.1,2026-02-24 00:33:23.295295,763,UPI,0,0,0,26.254057591623035,3
1544,10019,20070,20665.4,2026-01-24 00:06:23.295295,299,NEFT,0,0,0,68.88466666666667,1
1545,10096,20003,49963.37,2026-01-07 19:34:23.295295,65,NEFT,0,1,0,757.0207575757577,1
1546,10055,20039,36462.04,2026-02-21 03:11:23.295295,380,NEFT,0,1,0,95.70089238845145,1
1547,10074,20013,5582.82,2025-12-28 03:00:23.295295,54,RTGS,0,0,0,101.50581818181817,2
1548,10095,20054,35648.63,2026-02-02 03:24:23.295295,97,IMPS,0,1,0,363.7615306122449,0
1549,10086,20049,3209.34,2026-01-22 11:38:23.295295,331,NEFT,0,0,0,9.666686746987953,1
1550,10032,20009,13131.47,2026-02-04 16:45:23.295295,435,NEFT,0,0,0,30.118050458715594,1
1551,10027,20067,37701.44,2026-02-09 06:48:23.295295,561,IMPS,0,1,0,67.0844128113879,0
1552,10040,20042,364.17,2026-01-18 15:59:23.295295,283,RTGS,1,0,0,1.2822887323943664,2
1553,10095,20006,33111.03,2026-02-12 04:25:23.295295,700,UPI,0,1,0,47.233994293865905,3
1554,10055,20025,14653.53,2026-02-22 12:11:23.295295,847,RTGS,0,0,0,17.280106132075474,2
1555,10073,20008,39239.17,2026-02-15 16:49:23.295295,147,UPI,0,1,0,265.129527027027,3
1556,10005,20005,33558.81,2026-01-20 00:02:23.295295,475,IMPS,0,1,0,70.50170168067227,0
1557,10015,20055,34623.78,2026-02-21 09:52:23.295295,92,NEFT,0,1,0,372.29870967741937,1
1558,10072,20012,20781.94,2026-03-01 05:27:23.295295,477,IMPS,0,0,0,43.47686192468619,0
1559,10003,20035,24557.95,2026-02-16 12:48:23.295295,554,UPI,0,0,0,44.24855855855856,3
1560,10086,20057,3261.86,2026-02-11 20:33:23.295295,476,IMPS,0,0,0,6.838280922431866,0
1561,10040,20040,754.87,2026-02-17 12:13:23.295295,538,UPI,1,0,0,1.4005009276437848,3
1562,10024,20046,47221.34,2026-01-09 13:34:23.295295,97,UPI,0,1,0,481.8504081632653,3
1563,10041,20096,45678.76,2026-02-18 21:44:23.295295,82,UPI,0,1,0,550.3465060240964,3
1564,10004,20078,4809.53,2026-01-13 04:00:23.295295,815,UPI,0,0,0,5.894031862745098,3
1565,10021,20080,14203.44,2026-02-22 04:19:23.295295,132,IMPS,0,0,0,106.79278195488722,0
1566,10052,20053,17324.44,2026-01-22 05:11:23.295295,38,NEFT,0,0,0,444.2164102564102,1
1567,10087,20033,13423.6,2026-01-05 01:34:23.295295,260,RTGS,0,0,0,51.431417624521075,2
1568,10034,20009,2546.47,2026-01-18 20:57:23.295295,356,RTGS,0,0,0,7.132969187675069,2
1569,10036,20073,20423.82,2026-02-22 06:19:23.295295,740,IMPS,0,0,0,27.56251012145749,0
1570,10045,20093,39950.1,2026-02-19 10:43:23.295295,618,UPI,0,1,0,64.53974151857835,3
1571,10073,20013,24405.42,2026-03-04 04:34:23.295295,468,NEFT,0,0,0,52.037142857142854,1
1572,10025,20002,40265.64,2026-03-04 06:10:23.295295,818,RTGS,1,1,0,49.1643956043956,2
1573,10040,20050,32078.42,2026-02-17 23:08:23.295295,749,NEFT,0,1,0,42.771226666666664,1
1574,10068,20009,2168.1,2026-01-04 01:24:23.295295,714,NEFT,0,0,0,3.0323076923076924,1
1575,10096,20023,18309.62,2026-02-10 12:28:23.295295,874,UPI,0,0,0,20.925279999999997,3
1576,10077,20081,22818.67,2026-01-07 11:59:23.295295,711,RTGS,0,0,0,32.04869382022471,2
1577,10048,20053,29504.32,2026-03-03 04:10:23.295295,657,NEFT,0,0,0,44.83939209726444,1
1578,10082,20056,29845.63,2026-02-14 20:23:23.295295,168,IMPS,0,0,0,176.60136094674556,0
1579,10090,20093,13505.34,2026-01-25 09:28:23.295295,600,IMPS,0,0,0,22.471447587354408,0
1580,10036,20075,28650.19,2026-01-03 16:17:23.295295,799,UPI,0,0,0,35.8127375,3
1581,10018,20021,28278.14,2026-02-06 23:18:23.295295,811,NEFT,1,0,0,34.82529556650246,1
1582,10047,20081,45924.8,2026-01-27 17:11:23.295295,934,RTGS,0,1,0,49.117433155080214,2
1583,10048,20087,46583.09,2026-02-01 23:09:23.295295,16,UPI,1,1,1,2740.181764705882,3
1584,10006,20086,48465.54,2026-01-31 16:41:23.295295,650,NEFT,0,1,0,74.44783410138248,1
1585,10050,20087,14633.9,2026-02-24 15:06:23.295295,494,RTGS,0,0,0,29.56343434343434,2
1586,10083,20099,41820.1,2026-01-14 16:10:23.295295,607,IMPS,0,1,0,68.78305921052632,0
1587,10023,20005,3222.0,2026-01-25 00:44:23.295295,69,RTGS,0,0,0,46.02857142857143,2
1588,10015,20037,4093.28,2026-02-08 11:55:23.295295,382,NEFT,0,0,0,10.687415143603134,1
1589,10021,20093,32774.88,2026-01-27 03:00:23.295295,104,RTGS,0,1,0,312.1417142857143,2
1590,10087,20086,16886.68,2026-01-30 01:43:23.295295,578,IMPS,0,0,0,29.16525043177893,0
1591,10004,20063,11752.3,2026-02-06 20:40:23.295295,313,RTGS,0,0,0,37.427707006369424,2
1592,10007,20036,6793.16,2026-02-26 16:41:23.295295,204,NEFT,0,0,0,33.13736585365854,1
1593,10062,20062,25393.86,2026-01-11 11:53:23.295295,690,UPI,0,0,0,36.74943560057887,3
1594,10022,20058,48957.86,2025-12-31 08:02:23.295295,323,NEFT,0,1,0,151.1045061728395,1
1595,10051,20038,37825.75,2026-02-04 15:32:23.295295,3,IMPS,1,1,1,9456.4375,0
1596,10024,20100,26822.93,2025-12-26 05:49:23.295295,468,IMPS,0,0,0,57.19174840085288,0
1597,10008,20064,32460.23,2026-02-14 04:09:23.295295,669,NEFT,0,1,0,48.44810447761194,1
1598,10080,20067,47681.42,2026-03-04 08:10:23.295295,434,RTGS,0,1,0,109.61245977011494,2
1599,10099,20035,8677.0,2026-01-15 06:08:23.295295,419,NEFT,0,0,0,20.659523809523808,1
1600,10048,20040,43049.24,2026-03-04 08:13:23.295295,395,UPI,1,1,0,108.71020202020202,3
1601,10027,20098,2464.32,2026-01-04 07:22:23.295295,906,IMPS,0,0,0,2.7170011025358325,0
1602,10070,20064,34467.1,2026-02-22 07:09:23.295295,849,NEFT,0,1,0,40.5495294117647,1
1603,10022,20072,29758.88,2026-02-10 08:35:23.295295,700,RTGS,0,0,0,42.45203994293866,2
1604,10097,20068,42080.04,2026-01-13 22:40:23.295295,452,IMPS,0,1,0,92.89192052980133,0
1605,10064,20077,23669.46,2026-01-16 19:56:23.295295,530,NEFT,0,0,0,44.575254237288135,1
1606,10080,20100,46772.78,2026-02-08 07:23:23.295295,709,IMPS,0,1,0,65.87715492957746,0
1607,10021,20015,15529.48,2026-03-01 18:12:23.295295,917,NEFT,1,0,0,16.916644880174292,1
1608,10000,20019,19343.45,2026-02-24 05:46:23.295295,282,IMPS,0,0,0,68.35141342756184,0
1609,10036,20092,9195.58,2026-02-12 14:07:23.295295,388,NEFT,0,0,0,23.639023136246788,1
1610,10059,20023,41871.76,2026-02-16 23:31:23.295295,75,UPI,0,1,0,550.9442105263158,3
1611,10025,20003,14417.29,2026-02-25 20:31:23.295295,240,IMPS,0,0,0,59.822780082987556,0
1612,10049,20036,24154.51,2026-01-18 16:59:23.295295,771,UPI,1,0,0,31.288225388601035,3
1613,10098,20069,6681.26,2026-01-09 23:39:23.295295,782,UPI,1,0,0,8.532899106002555,3
1614,10078,20052,33225.34,2026-02-04 12:06:23.295295,760,UPI,1,1,0,43.66010512483574,3
1615,10080,20092,27059.51,2026-01-22 05:23:23.295295,727,RTGS,0,0,0,37.16965659340659,2
1616,10007,20084,46020.11,2026-02-18 17:48:23.295295,434,UPI,0,1,0,105.79335632183908,3
1617,10047,20090,6778.53,2026-01-07 15:45:23.295295,41,UPI,0,0,0,161.39357142857142,3
1618,10071,20048,24811.48,2026-01-09 12:36:23.295295,161,IMPS,0,0,0,153.15728395061728,0
1619,10032,20056,16792.98,2026-02-26 12:59:23.295295,499,RTGS,0,0,0,33.58596,2
1620,10030,20055,45195.83,2026-02-21 22:58:23.295295,644,IMPS,0,1,0,70.0710542635659,0
1621,10046,20044,1920.7,2026-02-23 06:51:23.295295,532,RTGS,0,0,0,3.603564727954972,2
1622,10062,20027,1289.23,2026-01-17 00:16:23.295295,626,UPI,0,0,0,2.056188197767145,3
1623,10022,20000,23238.08,2026-01-01 12:02:23.295295,461,IMPS,0,0,0,50.298874458874465,0
1624,10056,20061,8805.39,2026-03-02 12:59:23.295295,221,IMPS,1,0,0,39.66391891891892,0
1625,10077,20019,29309.16,2026-01-09 14:16:23.295295,695,IMPS,0,0,0,42.11086206896552,0
1626,10074,20031,36748.8,2026-01-20 09:38:23.295295,707,UPI,0,1,0,51.905084745762714,3
1627,10005,20076,38609.84,2026-02-14 13:46:23.295295,151,RTGS,0,1,0,254.01210526315788,2
1628,10087,20088,34061.21,2026-02-13 21:51:23.295295,680,IMPS,0,1,0,50.0164610866373,0
1629,10034,20084,27149.76,2026-01-18 11:18:23.295295,797,RTGS,0,0,0,34.02225563909774,2
1630,10082,20095,40181.68,2026-01-16 16:24:23.295295,186,UPI,0,1,0,214.87529411764706,3
1631,10060,20086,35038.27,2025-12-27 23:05:23.295295,602,UPI,0,1,0,58.106583747927026,3
1632,10006,20007,2707.34,2026-02-09 20:10:23.295295,937,RTGS,0,0,0,2.8862899786780387,2
1633,10045,20016,32893.47,2026-01-02 00:34:23.295295,37,UPI,0,1,0,865.6176315789475,3
1634,10037,20090,34026.73,2026-01-24 07:25:23.295295,626,NEFT,0,1,0,54.26910685805423,1
1635,10004,20054,23722.84,2026-01-09 21:28:23.295295,575,RTGS,0,0,0,41.18548611111111,2
1636,10065,20028,31669.26,2026-02-03 10:30:23.295295,141,NEFT,0,1,0,223.02295774647885,1
1637,10092,20082,3278.26,2026-02-03 14:40:23.295295,913,UPI,0,0,0,3.5867177242888406,3
1638,10067,20097,19929.37,2026-02-01 10:12:23.295295,715,IMPS,0,0,0,27.834315642458098,0
1639,10028,20000,11857.22,2026-01-18 05:42:23.295295,826,UPI,0,0,0,14.3376299879081,3
1640,10074,20006,47224.26,2026-02-17 14:30:23.295295,839,NEFT,0,1,0,56.21935714285715,1
1641,10026,20071,4139.8,2026-01-11 09:55:23.295295,177,IMPS,0,0,0,23.257303370786516,0
1642,10066,20036,5517.2,2025-12-26 11:19:23.295295,550,IMPS,0,0,0,10.013067150635209,0
1643,10035,20046,12650.12,2025-12-26 20:42:23.295295,68,RTGS,0,0,0,183.3350724637681,2
1644,10031,20010,43606.88,2026-02-02 13:58:23.295295,826,RTGS,0,1,0,52.728996372430466,2
1645,10098,20093,27843.51,2026-03-04 04:04:23.295295,340,NEFT,0,0,0,81.65252199413489,1
1646,10036,20074,13035.97,2026-02-01 08:04:23.295295,848,UPI,0,0,0,15.35449941107185,3
1647,10090,20065,11862.42,2026-01-04 17:45:23.295295,385,RTGS,0,0,0,30.731658031088084,2
1648,10072,20069,15218.21,2026-03-03 16:11:23.295295,900,UPI,0,0,0,16.890355160932298,3
1649,10049,20081,10661.13,2025-12-27 06:04:23.295295,549,UPI,0,0,0,19.383872727272728,3
1650,10090,20083,43278.56,2026-01-19 13:01:23.295295,640,UPI,0,1,0,67.5172542901716,3
1651,10100,20025,29257.82,2026-03-03 00:27:23.295295,167,UPI,0,0,0,174.15369047619046,3
1652,10021,20071,41961.27,2026-01-12 20:28:23.295295,955,RTGS,0,1,0,43.89254184100418,2
1653,10058,20012,14392.04,2026-02-26 12:07:23.295295,240,UPI,0,0,0,59.71800829875519,3
1654,10018,20097,44399.1,2026-02-02 12:49:23.295295,171,NEFT,0,1,0,258.13430232558136,1
1655,10043,20001,27108.26,2025-12-27 15:25:23.295295,499,NEFT,0,0,0,54.216519999999996,1
1656,10079,20075,48042.29,2026-02-01 21:12:23.295295,635,IMPS,0,1,0,75.53819182389937,0
1657,10006,20097,46036.0,2026-02-03 01:40:23.295295,474,UPI,0,1,0,96.9178947368421,3
1658,10084,20091,21582.26,2026-01-17 16:12:23.295295,503,NEFT,0,0,0,42.82194444444444,1
1659,10054,20053,44183.86,2026-01-04 22:31:23.295295,975,UPI,0,1,0,45.27034836065574,3
1660,10085,20020,33418.88,2026-02-03 15:58:23.295295,224,RTGS,0,1,0,148.52835555555555,2
1661,10025,20048,23027.06,2026-02-22 03:20:23.295295,191,NEFT,0,0,0,119.93260416666668,1
1662,10075,20041,32261.16,2026-02-07 15:14:23.295295,441,IMPS,0,1,0,72.98904977375565,0
1663,10037,20063,18109.88,2026-01-08 15:37:23.295295,854,NEFT,0,0,0,21.18114619883041,1
1664,10040,20005,39343.1,2026-01-18 11:24:23.295295,209,IMPS,0,1,0,187.34809523809523,0
1665,10083,20079,33270.42,2025-12-28 04:36:23.295295,776,UPI,0,1,0,42.81907335907336,3
1666,10075,20027,18247.52,2026-01-22 17:08:23.295295,823,IMPS,0,0,0,22.14504854368932,0
1667,10001,20055,27369.58,2026-01-10 20:56:23.295295,341,NEFT,0,0,0,80.02801169590644,1
1668,10008,20045,13279.5,2026-01-31 05:40:23.295295,311,IMPS,0,0,0,42.5625,0
1669,10059,20008,35147.13,2026-01-04 16:38:23.295295,530,RTGS,0,1,0,66.19045197740112,2
1670,10060,20084,13221.72,2026-03-02 07:25:23.295295,829,RTGS,0,0,0,15.929783132530119,2
1671,10008,20059,3234.1,2026-02-17 20:38:23.295295,33,IMPS,0,0,0,95.12058823529412,0
1672,10007,20054,16900.16,2026-01-22 17:39:23.295295,148,RTGS,0,0,0,113.42389261744967,2
1673,10065,20021,24209.78,2026-02-17 10:04:23.295295,601,RTGS,0,0,0,40.215581395348835,2
1674,10100,20079,37776.48,2026-02-26 20:23:23.295295,585,UPI,0,1,0,64.46498293515359,3
1675,10027,20073,46006.45,2026-01-24 12:39:23.295295,462,NEFT,0,1,0,99.36598272138228,1
1676,10068,20000,23564.09,2026-03-03 04:03:23.295295,533,NEFT,0,0,0,44.12750936329588,1
1677,10049,20004,20514.54,2025-12-30 18:32:23.295295,837,UPI,0,0,0,24.480357995226733,3
1678,10099,20085,40924.27,2026-02-15 17:15:23.295295,314,RTGS,0,1,0,129.91831746031744,2
1679,10030,20078,28961.34,2026-02-12 20:20:23.295295,185,RTGS,0,0,0,155.70612903225808,2
1680,10086,20048,41423.36,2026-01-02 11:11:23.295295,507,IMPS,0,1,0,81.54204724409449,0
1681,10006,20058,43710.29,2026-02-27 19:41:23.295295,368,NEFT,0,1,0,118.45607046070461,1
1682,10002,20005,1051.57,2026-01-09 19:44:23.295295,68,UPI,0,0,0,15.240144927536232,3
1683,10016,20024,35176.01,2026-01-01 04:58:23.295295,988,IMPS,0,1,0,35.567249747219414,0
1684,10038,20061,22039.18,2026-01-23 02:52:23.295295,405,IMPS,1,0,0,54.28369458128079,0
1685,10024,20015,26291.31,2026-01-24 20:17:23.295295,209,IMPS,0,0,0,125.1967142857143,0
1686,10079,20068,11502.46,2026-02-10 13:30:23.295295,142,UPI,0,0,0,80.43678321678321,3
1687,10066,20003,7688.26,2025-12-26 20:24:23.295295,673,UPI,0,0,0,11.406913946587537,3
1688,10018,20064,3029.85,2026-01-13 21:29:23.295295,742,NEFT,0,0,0,4.0778600269179,1
1689,10070,20087,32040.84,2026-02-27 15:56:23.295295,90,UPI,0,1,0,352.09714285714284,3
1690,10013,20060,2737.0,2026-02-12 08:23:23.295295,489,RTGS,0,0,0,5.585714285714285,2
1691,10011,20005,8205.53,2026-03-01 12:23:23.295295,852,IMPS,0,0,0,9.619613130128958,0
1692,10002,20026,8637.23,2026-01-09 09:23:23.295295,491,UPI,0,0,0,17.555345528455284,3
1693,10074,20006,23599.81,2026-02-13 12:05:23.295295,901,UPI,0,0,0,26.163869179600887,3
1694,10065,20070,9237.85,2026-02-04 05:41:23.295295,314,IMPS,0,0,0,29.326507936507937,0
1695,10061,20042,6481.92,2026-02-15 18:11:23.295295,967,RTGS,0,0,0,6.696198347107438,2
1696,10003,20015,28603.95,2026-02-21 09:32:23.295295,198,UPI,0,0,0,143.7384422110553,3
1697,10012,20046,9142.5,2026-01-25 17:44:23.295295,309,UPI,0,0,0,29.491935483870968,3
1698,10033,20099,33937.36,2026-02-07 12:30:23.295295,229,NEFT,0,1,0,147.5537391304348,1
1699,10093,20047,16239.25,2026-01-27 09:11:23.295295,434,RTGS,0,0,0,37.3316091954023,2
1700,10077,20094,32108.41,2026-01-16 21:53:23.295295,700,IMPS,0,1,0,45.80372325249643,0
1701,10097,20005,21965.5,2026-01-23 23:27:23.295295,943,UPI,0,0,0,23.26853813559322,3
1702,10085,20000,28068.34,2026-01-13 21:53:23.295295,211,RTGS,0,0,0,132.39783018867925,2
1703,10051,20100,11954.19,2026-03-02 10:08:23.295295,66,NEFT,0,0,0,178.42074626865673,1
1704,10063,20026,9121.93,2026-01-04 18:56:23.295295,138,IMPS,0,0,0,65.62539568345323,0
1705,10084,20079,20018.27,2026-01-17 00:04:23.295295,556,UPI,0,0,0,35.9394434470377,3
1706,10091,20057,47801.23,2026-01-17 16:16:23.295295,219,IMPS,0,1,0,217.2783181818182,0
1707,10097,20039,49380.87,2026-01-18 12:11:23.295295,860,RTGS,0,1,0,57.3529268292683,2
1708,10023,20037,33134.63,2025-12-30 13:39:23.295295,99,UPI,0,1,0,331.3463,3
1709,10076,20055,45533.33,2026-01-28 12:24:23.295295,25,IMPS,1,1,1,1751.2819230769232,0
1710,10087,20059,10642.09,2026-02-23 02:39:23.295295,709,UPI,0,0,0,14.988859154929578,3
1711,10091,20064,16908.2,2026-02-01 00:37:23.295295,83,UPI,0,0,0,201.28809523809525,3
1712,10053,20005,39463.87,2026-02-03 02:14:23.295295,447,UPI,0,1,0,88.08899553571429,3
1713,10041,20072,28802.11,2026-01-22 15:17:23.295295,817,NEFT,0,0,0,35.210403422982886,1
1714,10075,20059,47701.68,2026-01-19 09:41:23.295295,633,RTGS,0,1,0,75.2392429022082,2
1715,10088,20004,16448.05,2026-01-04 08:41:23.295295,156,NEFT,0,0,0,104.76464968152865,1
1716,10094,20096,24969.21,2026-02-09 08:14:23.295295,155,RTGS,0,0,0,160.05903846153845,2
1717,10022,20094,16827.67,2025-12-30 08:02:23.295295,344,NEFT,0,0,0,48.77585507246376,1
1718,10052,20090,5978.51,2026-02-16 07:52:23.295295,598,NEFT,0,0,0,9.980818030050084,1
1719,10038,20066,44727.75,2026-01-10 15:38:23.295295,913,NEFT,0,1,0,48.93626914660832,1
1720,10071,20020,13749.04,2025-12-28 08:32:23.295295,968,RTGS,0,0,0,14.18889576883385,2
1721,10083,20046,20410.78,2026-02-05 21:50:23.295295,737,RTGS,0,0,0,27.656883468834685,2
1722,10045,20055,47792.14,2026-01-01 15:30:23.295295,231,IMPS,0,1,0,206.00060344827585,0
1723,10067,20086,46325.66,2025-12-28 21:50:23.295295,496,UPI,0,1,0,93.21058350100604,3
1724,10039,20024,33123.53,2026-01-03 06:22:23.295295,900,IMPS,0,1,0,36.7630743618202,0
1725,10052,20082,43082.28,2026-02-15 09:38:23.295295,456,NEFT,0,1,0,94.27194748358862,1
1726,10051,20012,13456.07,2026-01-11 23:21:23.295295,53,UPI,0,0,0,249.18648148148148,3
1727,10084,20022,15422.85,2026-02-12 14:06:23.295295,784,RTGS,1,0,0,19.646942675159234,2
1728,10044,20087,8527.63,2025-12-26 17:39:23.295295,253,IMPS,0,0,0,33.57334645669291,0
1729,10005,20012,31494.98,2026-01-17 21:50:23.295295,395,RTGS,0,1,0,79.53277777777778,2
1730,10044,20098,10749.83,2026-02-09 10:28:23.295295,440,UPI,0,0,0,24.376031746031746,3
1731,10082,20001,11582.0,2025-12-30 15:55:23.295295,685,NEFT,0,0,0,16.88338192419825,1
1732,10076,20003,44627.98,2026-01-19 14:41:23.295295,407,UPI,1,1,0,109.38230392156864,3
1733,10094,20020,23283.42,2025-12-29 05:18:23.295295,246,UPI,0,0,0,94.26485829959513,3
1734,10084,20021,48452.96,2026-02-07 08:00:23.295295,229,IMPS,0,1,0,210.66504347826086,0
1735,10002,20055,14043.84,2026-02-05 09:55:23.295295,559,IMPS,0,0,0,25.078285714285716,0
1736,10079,20072,15567.9,2026-01-04 13:42:23.295295,642,IMPS,0,0,0,24.21135303265941,0
1737,10080,20033,35515.64,2026-02-11 11:50:23.295295,80,NEFT,1,1,0,438.4646913580247,1
1738,10051,20073,25901.14,2026-02-04 09:17:23.295295,842,UPI,0,0,0,30.724958481613285,3
1739,10010,20076,46594.9,2026-01-17 22:21:23.295295,269,RTGS,0,1,0,172.5737037037037,2
1740,10017,20094,27715.24,2026-02-14 09:42:23.295295,841,IMPS,1,0,0,32.91596199524941,0
1741,10098,20084,6242.72,2025-12-25 12:20:23.295295,196,NEFT,0,0,0,31.688934010152284,1
1742,10009,20056,38023.1,2025-12-26 09:14:23.295295,190,UPI,0,1,0,199.0738219895288,3
1743,10007,20057,17660.32,2026-02-15 22:21:23.295295,339,RTGS,0,0,0,51.94211764705882,2
1744,10070,20081,36022.18,2026-01-03 20:37:23.295295,646,NEFT,0,1,0,55.67570324574962,1
1745,10020,20069,39851.22,2026-02-06 14:07:23.295295,134,RTGS,1,1,0,295.1942222222222,2
1746,10002,20014,22925.93,2026-01-22 17:47:23.295295,833,UPI,0,0,0,27.48912470023981,3
1747,10097,20058,22733.03,2026-02-27 06:51:23.295295,761,UPI,0,0,0,29.83337270341207,3
1748,10001,20080,19018.9,2026-01-28 20:42:23.295295,448,IMPS,0,0,0,42.35835189309577,0
1749,10009,20078,542.58,2026-03-03 14:42:23.295295,167,IMPS,0,0,0,3.2296428571428573,0
1750,10016,20073,30091.23,2025-12-28 04:04:23.295295,255,UPI,0,1,0,117.5438671875,3
1751,10028,20002,28160.7,2026-02-05 21:45:23.295295,777,RTGS,0,0,0,36.19627249357327,2
1752,10000,20076,49561.15,2026-02-06 14:57:23.295295,160,UPI,0,1,0,307.8332298136646,3
1753,10043,20024,44795.26,2026-02-08 09:28:23.295295,410,RTGS,0,1,0,108.99090024330901,2
1754,10075,20044,33252.35,2026-02-12 05:18:23.295295,661,NEFT,0,1,0,50.23013595166163,1
1755,10073,20010,34105.39,2026-01-28 06:11:23.295295,234,RTGS,0,1,0,145.12931914893616,2
1756,10053,20099,37193.9,2026-01-01 10:26:23.295295,902,RTGS,0,1,0,41.18925802879291,2
1757,10078,20015,26770.08,2026-02-03 17:31:23.295295,196,UPI,0,0,0,135.88873096446702,3
1758,10043,20042,35650.33,2026-02-23 22:34:23.295295,237,IMPS,0,1,0,149.79130252100842,0
1759,10015,20060,40104.38,2026-01-28 09:58:23.295295,301,NEFT,0,1,0,132.79596026490066,1
1760,10019,20099,2214.63,2026-01-25 19:31:23.295295,883,NEFT,0,0,0,2.5052375565610863,1
1761,10039,20045,30496.6,2025-12-25 12:34:23.295295,539,IMPS,0,1,0,56.47518518518518,0
1762,10081,20049,45124.19,2026-01-30 09:34:23.295295,11,UPI,1,1,1,3760.349166666667,3
1763,10043,20044,46277.43,2025-12-29 23:05:23.295295,499,RTGS,0,1,0,92.55486,2
1764,10007,20050,15115.27,2026-01-31 10:37:23.295295,338,RTGS,0,0,0,44.587817109144545,2
1765,10002,20010,39860.34,2026-01-21 14:30:23.295295,413,RTGS,0,1,0,96.28101449275361,2
1766,10014,20065,4293.24,2026-01-21 18:59:23.295295,769,UPI,0,0,0,5.575636363636363,3
1767,10087,20026,8594.3,2026-02-15 13:42:23.295295,658,NEFT,0,0,0,13.04142640364188,1
1768,10036,20035,34431.77,2026-01-16 05:35:23.295295,436,RTGS,0,1,0,78.7912356979405,2
1769,10020,20097,44769.62,2026-02-08 17:48:23.295295,486,NEFT,0,1,0,91.9294045174538,1
1770,10007,20062,24703.51,2025-12-27 20:58:23.295295,951,RTGS,0,0,0,25.949065126050417,2
1771,10011,20065,32814.25,2026-01-28 04:08:23.295295,384,RTGS,0,1,0,85.23181818181818,2
1772,10059,20030,14549.31,2025-12-27 06:32:23.295295,323,RTGS,0,0,0,44.905277777777776,2
1773,10026,20096,5022.0,2026-01-29 00:59:23.295295,419,RTGS,0,0,0,11.957142857142857,2
1774,10012,20032,3544.2,2026-03-02 17:13:23.295295,403,IMPS,0,0,0,8.772772277227721,0
1775,10046,20036,40619.11,2026-01-15 00:12:23.295295,296,IMPS,0,1,0,136.76468013468013,0
1776,10089,20042,10884.6,2026-01-08 16:20:23.295295,10,UPI,0,0,1,989.5090909090909,3
1777,10032,20028,34735.26,2026-02-20 03:08:23.295295,536,NEFT,0,1,0,64.68391061452515,1
1778,10034,20016,11626.5,2026-02-27 21:43:23.295295,567,UPI,0,0,0,20.469190140845072,3
1779,10085,20063,48687.84,2026-01-26 18:56:23.295295,675,IMPS,0,1,0,72.02343195266272,0
